1,498,247,108,233,0
2,503,244,107,234,0
3,509,245,107,231,0
4,515,246,107,231,0
5,520,247,107,231,0
6,526,248,107,231,0
7,532,249,107,231,0
8,537,250,107,231,0
9,543,251,107,231,0
10,549,252,107,231,0
11,553,251,107,230,0
12,558,251,107,228,0
13,563,251,107,227,0
14,567,250,107,226,0
15,572,250,107,225,0
16,577,250,107,223,0
17,582,250,107,222,0
18,586,249,107,222,0
19,590,249,107,221,0
20,595,249,107,220,0
21,599,249,107,219,0
22,604,249,107,218,0
23,608,249,107,217,0
24,613,249,107,216,0
25,617,249,107,215,0
26,622,249,107,214,0
27,624,249,106,214,0
28,626,249,106,214,0
29,628,249,105,214,0
30,630,249,105,214,0
31,632,249,104,214,0
32,634,249,104,214,0
33,636,249,103,214,0
34,638,249,103,214,0
35,641,249,102,214,0
36,642,248,102,214,0
37,643,248,102,214,0
38,644,248,102,214,0
39,645,248,102,214,0
40,646,248,102,214,0
41,647,248,102,214,0
42,648,248,102,214,0
43,649,248,102,214,0
44,650,248,103,214,0
45,649,248,103,214,0
46,648,248,103,214,0
47,647,249,103,214,0
48,646,249,103,214,0
49,645,250,103,214,0
50,644,250,103,214,0
51,643,251,103,214,0
52,642,251,103,214,0
53,641,252,103,214,0
54,640,252,103,214,0
55,639,253,103,214,0
56,637,254,103,214,0
57,636,255,103,214,0
58,634,256,103,215,0
59,633,258,103,214,0
60,631,259,103,214,0
61,630,260,103,215,0
62,628,261,103,215,0
63,627,263,103,215,0
64,623,260,103,216,0
65,620,257,103,217,0
66,617,255,103,217,0
67,613,252,103,218,0
68,610,250,103,218,0
69,607,247,103,219,0
70,604,245,103,219,0
71,602,245,103,219,0
72,600,245,103,219,0
73,598,245,103,219,0
74,597,245,103,219,0
75,595,245,103,219,0
76,593,245,103,219,0
77,592,245,103,219,0
78,590,245,103,219,0
79,588,245,103,219,0
80,587,245,103,219,0
81,587,245,103,219,0
82,588,245,103,219,0
83,589,246,103,219,0
84,590,246,103,219,0
85,591,247,103,219,0
86,591,247,103,219,0
87,592,247,103,219,0
88,593,248,103,219,0
89,594,248,103,219,0
90,595,249,103,219,0
91,598,249,103,219,0
92,601,249,103,219,0
93,605,249,103,219,0
94,608,249,103,219,0
95,612,249,103,219,0
96,615,249,103,219,0
97,619,249,103,219,0
98,622,249,103,219,0
99,625,249,103,219,0
100,629,249,103,219,0
101,632,249,103,219,0
102,636,249,103,219,0
103,639,249,103,219,0
104,643,249,103,219,0
105,646,249,103,219,0
106,650,249,103,219,0
107,651,248,103,219,0
108,652,247,103,219,0
109,653,247,103,219,0
110,654,246,103,219,0
111,655,246,103,219,0
112,656,245,103,219,0
113,657,245,103,219,0
114,659,244,103,219,0
115,660,243,103,219,0
116,661,243,103,219,0
117,662,242,103,219,0
118,663,242,103,219,0
119,664,241,103,219,0
120,665,241,103,219,0
121,666,240,103,219,0
122,668,240,103,219,0
123,668,240,102,219,0
124,669,241,101,218,0
125,670,241,100,218,0
126,671,242,99,217,0
127,672,242,98,217,0
128,673,243,97,216,0
129,674,243,96,216,0
130,675,244,95,215,0
131,675,245,95,214,0
132,676,245,94,214,0
133,677,246,93,213,0
134,678,246,92,213,0
135,679,247,91,212,0
136,680,247,90,212,0
137,681,248,89,211,0
138,682,249,88,211,0
139,681,249,88,211,0
140,680,249,88,211,0
141,680,249,88,211,0
142,679,249,88,211,0
143,678,249,88,211,0
144,678,249,88,211,0
145,677,249,88,211,0
146,677,249,88,211,0
147,676,249,88,211,0
148,675,249,88,211,0
149,675,249,88,211,0
150,674,249,88,211,0
151,674,249,88,211,0
152,674,249,88,211,0
153,674,249,88,211,0
154,674,249,88,211,0
155,675,249,88,211,0
156,675,249,88,211,0
157,675,249,88,211,0
158,675,249,88,211,0
159,676,249,88,211,0
160,676,249,88,211,0
161,676,249,88,211,0
162,676,249,88,211,0
163,677,249,88,211,0
164,677,249,88,211,0
165,677,249,88,211,0
166,677,249,88,211,0
167,678,249,88,211,0
168,678,248,88,211,0
169,678,248,88,211,0
170,678,248,88,211,0
171,678,248,88,211,0
172,678,248,88,211,0
173,678,248,88,211,0
174,678,248,88,211,0
175,678,248,88,211,0
176,678,248,88,211,0
177,679,248,88,211,0
178,679,248,88,211,0
179,679,248,88,211,0
180,679,248,88,211,0
181,679,248,88,211,0
182,679,248,88,211,0
183,679,248,88,211,0
184,679,248,88,211,0
185,679,248,88,211,0
186,679,248,88,211,0
187,680,248,88,211,0
188,679,248,88,211,0
189,679,248,88,211,0
190,679,248,88,211,0
191,679,248,88,211,0
192,679,248,88,211,0
193,679,248,88,211,0
194,679,248,88,211,0
195,679,248,88,211,0
196,679,248,88,211,0
197,679,248,88,211,0
198,679,248,88,211,0
199,679,248,88,211,0
200,678,249,88,211,0
201,678,249,88,211,0
202,678,249,88,211,0
203,678,249,88,211,0
204,678,249,88,211,0
205,678,249,88,211,0
206,678,249,88,211,0
207,678,249,88,211,0
208,678,249,88,211,0
209,678,249,88,211,0
210,678,249,88,211,0
211,678,249,88,211,0
212,678,250,88,211,0
